	CompoundName	PrecursorMz	ProductMz	LibraryIntensity	NormalizedRetentionTime	TransitionGroupId	CollisionEnergy
3401	IS_DI-N-OCTYL PHTHALATE-3,4,5,6-D4	395.309376	327.83464	81.9	1.0	IS_DI-N-OCTYL PHTHALATE-3,4,5,6-D4_20eV	20
3402	IS_DI-N-OCTYL PHTHALATE-3,4,5,6-D4	395.309376	200.94848	100.0	1.0	IS_DI-N-OCTYL PHTHALATE-3,4,5,6-D4_10eV	10
3403	IS_DI-N-OCTYL PHTHALATE-3,4,5,6-D4	395.309376	395.17215	33.7	1.0	IS_DI-N-OCTYL PHTHALATE-3,4,5,6-D4_10eV	10
3404	IS_DI-N-OCTYL PHTHALATE-3,4,5,6-D4	395.309376	153.04947	100.0	1.0	IS_DI-N-OCTYL PHTHALATE-3,4,5,6-D4_40eV	40
3405	IS_DI-N-OCTYL PHTHALATE-3,4,5,6-D4	395.309376	81.06901	77.9	1.0	IS_DI-N-OCTYL PHTHALATE-3,4,5,6-D4_40eV	40
3406	IS_GLUCOSE-1,2,3,4,5,6,6-D7	210.096518	122.06975	100.0	1.0	IS_GLUCOSE-1,2,3,4,5,6,6-D7_20eV	20
3407	IS_GLUCOSE-1,2,3,4,5,6,6-D7	210.096518	210.09499	100.0	1.0	IS_GLUCOSE-1,2,3,4,5,6,6-D7_10eV	10
3408	IS_GLUCOSE-1,2,3,4,5,6,6-D7	210.096518	89.06398	10.0	1.0	IS_GLUCOSE-1,2,3,4,5,6,6-D7_10eV	10
3409	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	134.0908	100.0	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_10eV	10
3410	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	133.08361	60.9	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_10eV	10
3411	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	134.09071	100.0	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_20eV	20
3412	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	133.08447	52.6	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_20eV	20
3413	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	107.07946	100.0	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_40eV	40
3414	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	134.09092	77.4	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_40eV	40
3415	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	134.09119	100.0	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_10eV	10
3416	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	133.08352	47.8	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_10eV	10
3417	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	134.09027	100.0	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_20eV	20
3418	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	134.10447	50.4	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_20eV	20
3419	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	134.08988	100.0	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_40eV	40
3420	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID	181.101976	107.07833	87.7	1.0	IS_INDOLE-2,4,5,6,7-D5-3-ACETIC ACID_40eV	40
3421	IS_LEUCINE-5,5,5-D3	135.120776	89.11589	100.0	1.0	IS_LEUCINE-5,5,5-D3_10eV	10
3422	IS_LEUCINE-5,5,5-D3	135.120776	89.12748	53.3	1.0	IS_LEUCINE-5,5,5-D3_10eV	10
3423	IS_LEUCINE-5,5,5-D3	135.120776	46.07356	100.0	1.0	IS_LEUCINE-5,5,5-D3_20eV	20
3424	IS_LEUCINE-5,5,5-D3	135.120776	89.11504	71.7	1.0	IS_LEUCINE-5,5,5-D3_20eV	20
3425	IS_LEUCINE-5,5,5-D3	135.120776	46.07326	100.0	1.0	IS_LEUCINE-5,5,5-D3_40eV	40
3426	IS_LEUCINE-5,5,5-D3	135.120776	44.05819	73.2	1.0	IS_LEUCINE-5,5,5-D3_40eV	40
3427	IS_LEUCINE-5,5,5-D3	135.120776	89.11541	100.0	1.0	IS_LEUCINE-5,5,5-D3_10eV	10
3428	IS_LEUCINE-5,5,5-D3	135.120776	89.1277	45.6	1.0	IS_LEUCINE-5,5,5-D3_10eV	10
3429	IS_LEUCINE-5,5,5-D3	135.120776	46.07371	100.0	1.0	IS_LEUCINE-5,5,5-D3_20eV	20
3430	IS_LEUCINE-5,5,5-D3	135.120776	89.1162	94.3	1.0	IS_LEUCINE-5,5,5-D3_20eV	20
3431	IS_LEUCINE-5,5,5-D3	135.120776	46.07359	100.0	1.0	IS_LEUCINE-5,5,5-D3_40eV	40
3432	IS_LEUCINE-5,5,5-D3	135.120776	46.08163	62.4	1.0	IS_LEUCINE-5,5,5-D3_40eV	40
3433	IS_METHIONINE-METHYL-D3	153.077176	107.0718	100.0	1.0	IS_METHIONINE-METHYL-D3_10eV	10
3434	IS_METHIONINE-METHYL-D3	153.077176	56.04958	99.6	1.0	IS_METHIONINE-METHYL-D3_10eV	10
3435	IS_METHIONINE-METHYL-D3	153.077176	56.04954	100.0	1.0	IS_METHIONINE-METHYL-D3_20eV	20
3436	IS_METHIONINE-METHYL-D3	153.077176	64.02935	87.0	1.0	IS_METHIONINE-METHYL-D3_20eV	20
3437	IS_METHIONINE-METHYL-D3	153.077176	64.02934	100.0	1.0	IS_METHIONINE-METHYL-D3_40eV	40
3438	IS_METHIONINE-METHYL-D3	153.077176	56.04963	57.5	1.0	IS_METHIONINE-METHYL-D3_40eV	40
3440	IS_METHIONINE-METHYL-D3	153.077176	56.04954	77.8	1.0	IS_METHIONINE-METHYL-D3_10eV	10
3441	IS_METHIONINE-METHYL-D3	153.077176	64.0293	100.0	1.0	IS_METHIONINE-METHYL-D3_40eV	40
3442	IS_METHIONINE-METHYL-D3	153.077176	56.04891	59.3	1.0	IS_METHIONINE-METHYL-D3_40eV	40
3443	IS_METHIONINE-METHYL-D3	153.077176	56.04978	100.0	1.0	IS_METHIONINE-METHYL-D3_20eV	20
3444	IS_METHIONINE-METHYL-D3	153.077176	64.02927	98.6	1.0	IS_METHIONINE-METHYL-D3_20eV	20
3445	IS_N-BENZOYL-D5-GLYCINE	185.096876	110.0655	100.0	1.0	IS_N-BENZOYL-D5-GLYCINE_20eV	20
3446	IS_N-BENZOYL-D5-GLYCINE	185.096876	82.07038	33.1	1.0	IS_N-BENZOYL-D5-GLYCINE_20eV	20
3447	IS_N-BENZOYL-D5-GLYCINE	185.096876	82.07025	100.0	1.0	IS_N-BENZOYL-D5-GLYCINE_40eV	40
3448	IS_N-BENZOYL-D5-GLYCINE	185.096876	57.93473	20.5	1.0	IS_N-BENZOYL-D5-GLYCINE_40eV	40
3449	IS_N-BENZOYL-D5-GLYCINE	185.096876	110.06533	100.0	1.0	IS_N-BENZOYL-D5-GLYCINE_10eV	10
3450	IS_N-BENZOYL-D5-GLYCINE	185.096876	99.97025	4.7	1.0	IS_N-BENZOYL-D5-GLYCINE_10eV	10
3451	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	125.11417	100.0	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_10eV	10
3452	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	125.12813	51.5	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_10eV	10
3453	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	106.07472	100.0	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_40eV	40
3454	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	79.05261	98.2	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_40eV	40
3455	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	125.11375	100.0	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_20eV	20
3456	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	125.12845	44.6	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_20eV	20
3463	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	125.11177	100.0	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_10eV	10
3464	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	125.12577	49.6	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_10eV	10
3465	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	79.05034	100.0	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_40eV	40
3466	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	80.05717	75.8	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_40eV	40
3467	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	125.11097	100.0	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_20eV	20
3468	IS_PHENYLALANINE-2,3,4,5,6-D5	171.117676	125.1242	47.0	1.0	IS_PHENYLALANINE-2,3,4,5,6-D5_20eV	20
3469	IS_PROGESTERONE-D9	324.288376	324.29088	100.0	1.0	IS_PROGESTERONE-D9_20eV	20
3470	IS_PROGESTERONE-D9	324.288376	112.12228	57.3	1.0	IS_PROGESTERONE-D9_20eV	20
3471	IS_PROGESTERONE-D9	324.288376	81.07251	100.0	1.0	IS_PROGESTERONE-D9_40eV	40
3472	IS_PROGESTERONE-D9	324.288376	55.05359	92.9	1.0	IS_PROGESTERONE-D9_40eV	40
3473	IS_PROGESTERONE-D9	324.288376	324.28943	100.0	1.0	IS_PROGESTERONE-D9_10eV	10
3474	IS_PROGESTERONE-D9	324.288376	324.1437	32.1	1.0	IS_PROGESTERONE-D9_10eV	10
3475	IS_PROGESTERONE-D9	324.288376	324.29127	100.0	1.0	IS_PROGESTERONE-D9_10eV	10
3476	IS_PROGESTERONE-D9	324.288376	100.0837	11.5	1.0	IS_PROGESTERONE-D9_10eV	10
3477	IS_PROGESTERONE-D9	324.288376	100.08372	100.0	1.0	IS_PROGESTERONE-D9_20eV	20
3478	IS_PROGESTERONE-D9	324.288376	113.09017	58.2	1.0	IS_PROGESTERONE-D9_20eV	20
3479	IS_PROGESTERONE-D9	324.288376	100.08411	100.0	1.0	IS_PROGESTERONE-D9_40eV	40
3480	IS_PROGESTERONE-D9	324.288376	113.09022	86.1	1.0	IS_PROGESTERONE-D9_40eV	40
3481	IS_TRIDECANOIC ACID	215.200576	57.06926	100.0	1.0	IS_TRIDECANOIC ACID_10eV	10
3482	IS_TRIDECANOIC ACID	215.200576	89.0595	86.5	1.0	IS_TRIDECANOIC ACID_10eV	10
3483	IS_TRIDECANOIC ACID	215.200576	169.07574	100.0	1.0	IS_TRIDECANOIC ACID_40eV	40
3484	IS_TRIDECANOIC ACID	215.200576	75.04526	85.7	1.0	IS_TRIDECANOIC ACID_40eV	40
3485	IS_TRIDECANOIC ACID	215.200576	57.0691	100.0	1.0	IS_TRIDECANOIC ACID_20eV	20
3486	IS_TRIDECANOIC ACID	215.200576	83.08556	93.1	1.0	IS_TRIDECANOIC ACID_20eV	20
3487	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	192.09653	100.0	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_10eV	10
3488	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	193.10243	44.9	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_10eV	10
3489	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	150.08517	100.0	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_20eV	20
3490	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	122.09112	34.1	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_20eV	20
3491	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	122.09017	100.0	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_40eV	40
3492	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	95.07996	81.2	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_40eV	40
3493	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	122.09037	100.0	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_40eV	40
3494	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	122.10282	70.0	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_40eV	40
3495	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	150.08697	100.0	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_20eV	20
3496	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	151.0914	47.9	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_20eV	20
3497	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	192.09521	100.0	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_10eV	10
3498	IS_TRYPTOPHAN-2,4,5,6,7-D5	210.128576	192.11151	56.7	1.0	IS_TRYPTOPHAN-2,4,5,6,7-D5_10eV	10
3499	ISOLEUCINE	132.1019047	86.09095	100.0	1.0	ISOLEUCINE_10eV	10
3500	ISOLEUCINE	132.1019047	69.06474	13.7	1.0	ISOLEUCINE_10eV	10
3501	ISOLEUCINE	132.1019047	56.04477	100.0	1.0	ISOLEUCINE_40eV	40
3502	ISOLEUCINE	132.1019047	44.04506	82.4	1.0	ISOLEUCINE_40eV	40
3503	ISOLEUCINE	132.1019047	86.09078	100.0	1.0	ISOLEUCINE_20eV	20
3504	ISOLEUCINE	132.1019047	69.06478	96.7	1.0	ISOLEUCINE_20eV	20
3505	ISOLEUCINE	132.1019047	86.09962	100.0	1.0	ISOLEUCINE_10eV	10
3506	ISOLEUCINE	132.1019047	69.07308	6.1	1.0	ISOLEUCINE_10eV	10
3507	ISOLEUCINE	132.1019047	69.07317	100.0	1.0	ISOLEUCINE_20eV	20
3508	ISOLEUCINE	132.1019047	86.09995	99.7	1.0	ISOLEUCINE_20eV	20
3509	ISOLEUCINE	132.1019047	44.05207	100.0	1.0	ISOLEUCINE_40eV	40
3510	ISOLEUCINE	132.1019047	57.06083	48.4	1.0	ISOLEUCINE_40eV	40
3511	ISOLEUCINE	132.1019047	44.04985	100.0	1.0	ISOLEUCINE_40eV	40
3512	ISOLEUCINE	132.1019047	43.05401	35.2	1.0	ISOLEUCINE_40eV	40
3513	ISOLEUCINE	132.1019047	44.05109	100.0	1.0	ISOLEUCINE_20eV	20
3514	ISOLEUCINE	132.1019047	43.0566	45.1	1.0	ISOLEUCINE_20eV	20
3515	ISOLEUCINE	132.1019047	86.0974	100.0	1.0	ISOLEUCINE_10eV	10
3516	ISOLEUCINE	132.1019047	86.10918	46.1	1.0	ISOLEUCINE_10eV	10
3517	ISOLEUCINE	132.1019047	86.09731	100.0	1.0	ISOLEUCINE_10eV	10
3518	ISOLEUCINE	132.1019047	86.10826	65.5	1.0	ISOLEUCINE_10eV	10
3519	ISOLEUCINE	132.1019047	86.09673	100.0	1.0	ISOLEUCINE_20eV	20
3520	ISOLEUCINE	132.1019047	69.07085	57.3	1.0	ISOLEUCINE_20eV	20
3521	ISOLEUCINE	132.1019047	44.05175	100.0	1.0	ISOLEUCINE_40eV	40
3522	ISOLEUCINE	132.1019047	41.04041	87.3	1.0	ISOLEUCINE_40eV	40
3523	ISONICOTINIC ACID	124.0393044	124.03935	100.0	1.0	ISONICOTINIC ACID_10eV	10
3524	ISONICOTINIC ACID	124.0393044	80.04979	6.0	1.0	ISONICOTINIC ACID_10eV	10
3525	ISONICOTINIC ACID	124.0393044	80.04944	100.0	1.0	ISONICOTINIC ACID_20eV	20
3526	ISONICOTINIC ACID	124.0393044	124.03919	79.6	1.0	ISONICOTINIC ACID_20eV	20
3527	ISONICOTINIC ACID	124.0393044	53.03841	100.0	1.0	ISONICOTINIC ACID_40eV	40
3528	ISONICOTINIC ACID	124.0393044	80.04979	97.1	1.0	ISONICOTINIC ACID_40eV	40
3529	ISOVALERYLGLYCINE	160.0968193	132.04883	100.0	1.0	ISOVALERYLGLYCINE_10eV	10
3530	ISOVALERYLGLYCINE	160.0968193	57.07303	64.0	1.0	ISOVALERYLGLYCINE_10eV	10
3531	ISOVALERYLGLYCINE	160.0968193	57.07289	100.0	1.0	ISOVALERYLGLYCINE_20eV	20
3532	ISOVALERYLGLYCINE	160.0968193	132.04864	81.5	1.0	ISOVALERYLGLYCINE_20eV	20
3533	ISOVALERYLGLYCINE	160.0968193	51.02591	100.0	1.0	ISOVALERYLGLYCINE_40eV	40
3534	ISOVALERYLGLYCINE	160.0968193	77.04249	63.7	1.0	ISOVALERYLGLYCINE_40eV	40
3535	KETOPROFEN	255.1015703	105.0339	100.0	1.0	KETOPROFEN_20eV	20
3536	KETOPROFEN	255.1015703	209.09651	57.1	1.0	KETOPROFEN_20eV	20
3537	KETOPROFEN	255.1015703	209.09717	100.0	1.0	KETOPROFEN_10eV	10
3538	KETOPROFEN	255.1015703	255.10186	40.8	1.0	KETOPROFEN_10eV	10
3539	KETOPROFEN	255.1015703	77.03897	100.0	1.0	KETOPROFEN_40eV	40
3540	KETOPROFEN	255.1015703	105.03347	42.9	1.0	KETOPROFEN_40eV	40
3541	KETOPROFEN	255.1015703	209.09609	100.0	1.0	KETOPROFEN_10eV	10
3542	KETOPROFEN	255.1015703	105.03331	35.5	1.0	KETOPROFEN_10eV	10
3543	KETOPROFEN	255.1015703	77.03847	100.0	1.0	KETOPROFEN_40eV	40
3544	KETOPROFEN	255.1015703	105.0334	45.5	1.0	KETOPROFEN_40eV	40
3545	KETOPROFEN	255.1015703	105.03326	100.0	1.0	KETOPROFEN_20eV	20
3546	KETOPROFEN	255.1015703	209.09604	47.1	1.0	KETOPROFEN_20eV	20
3547	KYNURENIC ACID	190.0498691	144.0467	100.0	1.0	KYNURENIC ACID_10eV	10
3548	KYNURENIC ACID	190.0498691	190.05251	71.7	1.0	KYNURENIC ACID_10eV	10
3549	KYNURENIC ACID	190.0498691	144.04691	100.0	1.0	KYNURENIC ACID_20eV	20
3550	KYNURENIC ACID	190.0498691	116.05211	6.3	1.0	KYNURENIC ACID_20eV	20
3551	KYNURENIC ACID	190.0498691	89.04037	100.0	1.0	KYNURENIC ACID_40eV	40
3552	KYNURENIC ACID	190.0498691	116.05137	59.4	1.0	KYNURENIC ACID_40eV	40
3553	KYNURENIC ACID	190.0498691	144.04428	100.0	1.0	KYNURENIC ACID_10eV	10
3554	KYNURENIC ACID	190.0498691	190.05199	86.9	1.0	KYNURENIC ACID_10eV	10
3555	KYNURENIC ACID	190.0498691	144.04693	100.0	1.0	KYNURENIC ACID_20eV	20
3556	KYNURENIC ACID	190.0498691	162.05666	19.6	1.0	KYNURENIC ACID_20eV	20
3557	KYNURENIC ACID	190.0498691	89.03939	100.0	1.0	KYNURENIC ACID_40eV	40
3558	KYNURENIC ACID	190.0498691	116.0498	81.1	1.0	KYNURENIC ACID_40eV	40
3559	KYNURENIC ACID	190.0498691	144.04429	100.0	1.0	KYNURENIC ACID_20eV	20
3560	KYNURENIC ACID	190.0498691	116.04928	6.5	1.0	KYNURENIC ACID_20eV	20
3561	KYNURENIC ACID	190.0498691	89.03831	100.0	1.0	KYNURENIC ACID_40eV	40
3562	KYNURENIC ACID	190.0498691	116.04946	54.0	1.0	KYNURENIC ACID_40eV	40
3563	KYNURENIC ACID	190.0498691	144.04425	100.0	1.0	KYNURENIC ACID_10eV	10
3564	KYNURENIC ACID	190.0498691	190.05017	56.7	1.0	KYNURENIC ACID_10eV	10
3565	KYNURENINE	209.0920683	94.06674	100.0	1.0	KYNURENINE_10eV	10
3566	KYNURENINE	209.0920683	192.0676	74.8	1.0	KYNURENINE_10eV	10
3567	KYNURENINE	209.0920683	146.06154	100.0	1.0	KYNURENINE_20eV	20
3568	KYNURENINE	209.0920683	94.06664	99.3	1.0	KYNURENINE_20eV	20
3569	KYNURENINE	209.0920683	91.05624	100.0	1.0	KYNURENINE_40eV	40
3570	KYNURENINE	209.0920683	118.06728	57.1	1.0	KYNURENINE_40eV	40
3571	KYNURENINE	209.0920683	192.06742	100.0	1.0	KYNURENINE_10eV	10
3572	KYNURENINE	209.0920683	94.06912	76.8	1.0	KYNURENINE_10eV	10
3573	KYNURENINE	209.0920683	146.06286	100.0	1.0	KYNURENINE_20eV	20
3574	KYNURENINE	209.0920683	94.06767	89.9	1.0	KYNURENINE_20eV	20
3575	KYNURENINE	209.0920683	91.05725	100.0	1.0	KYNURENINE_40eV	40
3576	KYNURENINE	209.0920683	77.0412	61.3	1.0	KYNURENINE_40eV	40
3577	LACTULOSE	343.1234875	85.02802	100.0	1.0	LACTULOSE_20eV	20
3578	LACTULOSE	343.1234875	91.03867	82.6	1.0	LACTULOSE_20eV	20
3579	LACTULOSE	343.1234875	85.02811	100.0	1.0	LACTULOSE_40eV	40
3580	LACTULOSE	343.1234875	61.02795	73.0	1.0	LACTULOSE_40eV	40
3581	LACTULOSE	343.1234875	163.05993	100.0	1.0	LACTULOSE_10eV	10
3582	LACTULOSE	343.1234875	145.04902	56.8	1.0	LACTULOSE_10eV	10
3583	LACTULOSE	360.1500345	145.04975	100.0	1.0	LACTULOSE_10eV	10
3584	LACTULOSE	360.1500345	163.06035	51.5	1.0	LACTULOSE_10eV	10
3585	LACTULOSE	360.1500345	85.02837	100.0	1.0	LACTULOSE_20eV	20
3586	LACTULOSE	360.1500345	127.03904	81.5	1.0	LACTULOSE_20eV	20
3587	LACTULOSE	360.1500345	85.02834	100.0	1.0	LACTULOSE_40eV	40
3588	LACTULOSE	360.1500345	69.03323	57.2	1.0	LACTULOSE_40eV	40
3589	LANSOPRAZOLE	370.0831584	252.03187	100.0	1.0	LANSOPRAZOLE_10eV	10
3590	LANSOPRAZOLE	370.0831584	119.06413	30.3	1.0	LANSOPRAZOLE_10eV	10
3591	LANSOPRAZOLE	370.0831584	252.03112	100.0	1.0	LANSOPRAZOLE_20eV	20
3592	LANSOPRAZOLE	370.0831584	119.06426	45.9	1.0	LANSOPRAZOLE_20eV	20
3593	LANSOPRAZOLE	370.0831584	136.07933	100.0	1.0	LANSOPRAZOLE_40eV	40
3594	LANSOPRAZOLE	370.0831584	107.07662	68.2	1.0	LANSOPRAZOLE_40eV	40
3595	LAUROYLCARNITINE	344.2795347	85.02921	100.0	1.0	LAUROYLCARNITINE_20eV	20
3596	LAUROYLCARNITINE	344.2795347	344.27943	18.5	1.0	LAUROYLCARNITINE_20eV	20
3597	LAUROYLCARNITINE	344.2795347	85.02918	100.0	1.0	LAUROYLCARNITINE_40eV	40
3598	LAUROYLCARNITINE	344.2795347	60.08093	8.8	1.0	LAUROYLCARNITINE_40eV	40
3599	LAUROYLCARNITINE	344.2795347	344.28105	100.0	1.0	LAUROYLCARNITINE_10eV	10
3600	LAUROYLCARNITINE	344.2795347	85.02827	21.5	1.0	LAUROYLCARNITINE_10eV	10
3601	LAURYL GALLATE	339.2166001	171.03062	100.0	1.0	LAURYL GALLATE_10eV	10
3602	LAURYL GALLATE	339.2166001	127.04029	13.4	1.0	LAURYL GALLATE_10eV	10
3603	LAURYL GALLATE	339.2166001	81.03412	100.0	1.0	LAURYL GALLATE_40eV	40
3604	LAURYL GALLATE	339.2166001	109.02904	88.4	1.0	LAURYL GALLATE_40eV	40
3605	LAURYL GALLATE	339.2166001	153.01994	100.0	1.0	LAURYL GALLATE_20eV	20
3606	LAURYL GALLATE	339.2166001	127.04047	88.3	1.0	LAURYL GALLATE_20eV	20
3607	LEUCINE	132.1019047	44.05003	100.0	1.0	LEUCINE_20eV	20
3608	LEUCINE	132.1019047	43.05485	67.1	1.0	LEUCINE_20eV	20
3609	LEUCINE	132.1019047	86.09759	100.0	1.0	LEUCINE_10eV	10
3610	LEUCINE	132.1019047	44.05037	6.4	1.0	LEUCINE_10eV	10
3611	LEUCINE	132.1019047	44.0505	100.0	1.0	LEUCINE_40eV	40
3612	LEUCINE	132.1019047	43.05474	95.0	1.0	LEUCINE_40eV	40
3613	LEUCINE	132.1019047	86.09962	100.0	1.0	LEUCINE_10eV	10
3614	LEUCINE	132.1019047	69.07308	6.1	1.0	LEUCINE_10eV	10
3615	LEUCINE	132.1019047	69.07317	100.0	1.0	LEUCINE_20eV	20
3616	LEUCINE	132.1019047	86.09995	99.7	1.0	LEUCINE_20eV	20
3617	LEUCINE	132.1019047	44.05207	100.0	1.0	LEUCINE_40eV	40
3618	LEUCINE	132.1019047	57.06083	48.4	1.0	LEUCINE_40eV	40
3619	LEUCINE	132.1019047	86.0974	100.0	1.0	LEUCINE_10eV	10
3620	LEUCINE	132.1019047	86.10918	46.1	1.0	LEUCINE_10eV	10
3621	LEUCINE	132.1019047	44.04985	100.0	1.0	LEUCINE_40eV	40
3622	LEUCINE	132.1019047	43.05401	35.2	1.0	LEUCINE_40eV	40
3623	LEUCINE	132.1019047	44.05109	100.0	1.0	LEUCINE_20eV	20
3624	LEUCINE	132.1019047	43.0566	45.1	1.0	LEUCINE_20eV	20
3625	LEUCINE	132.1019047	44.05094	100.0	1.0	LEUCINE_20eV	20
3626	LEUCINE	132.1019047	86.09756	85.9	1.0	LEUCINE_20eV	20
3627	LEUCINE	132.1019047	43.05644	100.0	1.0	LEUCINE_40eV	40
3628	LEUCINE	132.1019047	44.05059	46.7	1.0	LEUCINE_40eV	40
3629	LEUCINE	132.1019047	86.09789	100.0	1.0	LEUCINE_10eV	10
3630	LEUCINE	132.1019047	86.10923	55.3	1.0	LEUCINE_10eV	10
3631	LEVULINIC ACID	139.0365621	106.92828	100.0	1.0	LEVULINIC ACID_10eV	10
3632	LEVULINIC ACID	139.0365621	83.06529	48.8	1.0	LEVULINIC ACID_10eV	10
3635	LEVULINIC ACID	139.0365621	60.98718	100.0	1.0	LEVULINIC ACID_20eV	20
3636	LEVULINIC ACID	139.0365621	122.02863	58.1	1.0	LEVULINIC ACID_20eV	20
3639	LINOLENIC ACID	279.2318562	95.08505	100.0	1.0	LINOLENIC ACID_20eV	20
3640	LINOLENIC ACID	279.2318562	123.07907	49.0	1.0	LINOLENIC ACID_20eV	20
3641	LINOLENIC ACID	279.2318562	279.22765	100.0	1.0	LINOLENIC ACID_10eV	10
3642	LINOLENIC ACID	279.2318562	261.21548	21.5	1.0	LINOLENIC ACID_10eV	10
3643	LINOLENIC ACID	279.2318562	57.07026	100.0	1.0	LINOLENIC ACID_40eV	40
3644	LINOLENIC ACID	279.2318562	55.05453	81.0	1.0	LINOLENIC ACID_40eV	40
3645	LIPOAMIDE	206.0667821	189.04688	100.0	1.0	LIPOAMIDE_10eV	10
3646	LIPOAMIDE	206.0667821	161.05161	69.1	1.0	LIPOAMIDE_10eV	10
3647	LIPOAMIDE	206.0667821	101.04769	100.0	1.0	LIPOAMIDE_20eV	20
3648	LIPOAMIDE	206.0667821	127.0644	92.3	1.0	LIPOAMIDE_20eV	20
3649	LIPOAMIDE	206.0667821	55.05907	100.0	1.0	LIPOAMIDE_40eV	40
3650	LIPOAMIDE	206.0667821	77.04392	88.3	1.0	LIPOAMIDE_40eV	40
3651	LIPOAMIDE	206.0667821	101.04203	100.0	1.0	LIPOAMIDE_20eV	20
3652	LIPOAMIDE	206.0667821	127.0573	53.0	1.0	LIPOAMIDE_20eV	20
3653	LIPOAMIDE	206.0667821	77.039	100.0	1.0	LIPOAMIDE_40eV	40
3654	LIPOAMIDE	206.0667821	55.05579	98.3	1.0	LIPOAMIDE_40eV	40
